solver;instance_source_file_name;time_limit;time;gap;nodes;best_solution;best_bound;matrix_constraints;matrix_variables;matrix_nonzeros;matrix_post_constraints;matrix_post_variables;matrix_post_nonzeros;first_relaxed;first_solution_BestInteger;first_solution_CutsBestBound;cut_info_best_bound;cut_info_best_solution;cut_info_time;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_GUB_COVER;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_FLOW;cut_info_GOMORY;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_NETWORK;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_NETWORK;cut_info_OUTROS;cut_info_ZERO_HALF
CPLEX;p44;600;0,03;0;0,0;6938,3339744;6938,3339744;100;910;1810;100;910;1810;0,0;19756,503;0,0;6938,334;6938,334;0,03;;;2;6;;2;;1;;;2;6;;76;;2;;1;;;2;6;;2;;1;2;6;76;;2;;;1;;2;6;76;;2;;;1
GUROBI;p44;600;0,02;0;1,0;6938,333974358;6938,333974358;100;910;1810;100;910;1810;5624,43207;18520,7097;5624,43207;6938,33397;6938,33397;0,0;;;;4;;1;;;;;;4;;70;;1;;;;;;4;;1;;;;4;70;;1;;;;;;4;70;;1;;;
CBC;p44;600;0,2;0;2;6938,333974358973;6938,333974358973;100;910;1810;100;910;1810;6932,9015;7061,3167;6932,9015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p45;120;0,12;0;0,0;6230,5217391;6230,5217391;100;1620;3220;100;1620;3220;0,0;21952,9333;0,0;6230,5217;6230,5217;0,12;;;2;8;;1;;5;;;2;8;;177;;1;;5;;;2;8;;1;;5;2;8;177;;1;;;5;;2;8;177;;1;;;5
GUROBI;p45;120;0,14;0;1,0;6230,52173913;6230,52173913;100;1620;3220;100;1620;3220;4028,40052;21188,1955;4028,40052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CBC;p45;120;0,37;0;4;6230,521739130384;6230,521739130384;100;1620;3220;100;1620;3220;6230,0601;6708,9097;6230,0601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p45;300;0,32;0;0,0;6230,5217391;6230,5217391;100;1620;3220;100;1620;3220;0,0;21952,9333;0,0;6230,5217;6230,5217;0,32;;;2;8;;1;;5;;;2;8;;177;;1;;5;;;2;8;;1;;5;2;8;177;;1;;;5;;2;8;177;;1;;;5
GUROBI;p45;300;0,2;0;1,0;6230,52173913;6230,52173913;100;1620;3220;100;1620;3220;4028,40052;21188,1955;4028,40052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CBC;p45;300;0,42;0;4;6230,521739130384;6230,521739130384;100;1620;3220;100;1620;3220;6230,0601;6708,9097;6230,0601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p45;600;0,28;0;0,0;6230,5217391;6230,5217391;100;1620;3220;100;1620;3220;0,0;21952,9333;0,0;6230,5217;6230,5217;0,28;;;2;8;;1;;5;;;2;8;;177;;1;;5;;;2;8;;1;;5;2;8;177;;1;;;5;;2;8;177;;1;;;5
GUROBI;p45;600;0,16;0;1,0;6230,52173913;6230,52173913;100;1620;3220;100;1620;3220;4028,40052;21188,1955;4028,40052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CBC;p45;600;0,44;0;4;6230,521739130384;6230,521739130384;100;1620;3220;100;1620;3220;6230,0601;6708,9097;6230,0601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p46;120;0,28;0;17,0;5632,4625;5632,4625;100;2130;4230;100;2130;4230;0,0;25649,4;0,0;5613,2108;5659,782;0,25;;;;;;;;3;;;;;;196;;;;3;;;;;;;;3;;;196;;;;;3;;;;196;;;;;3
GUROBI;p46;120;0,36;0;1,0;5632,4625;5632,4625;100;2130;4230;100;2130;4230;3231,93892;23012,806;3231,93892;5628,81376;5632,4625;0,0;;2;1;5;;13;3;;;2;1;5;;79;;13;3;;;2;1;5;;13;3;;1;5;79;;13;;3;;2;1;5;79;;13;;3;
CBC;p46;120;0,82;0;14;5632,462499999965;5632,462499999965;100;2130;4230;100;2130;4230;5612,8668;7245,9215;5612,8668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p46;300;0,26;0;17,0;5632,4625;5632,4625;100;2130;4230;100;2130;4230;0,0;25649,4;0,0;5613,2108;5659,782;0,21;;;;;;;;3;;;;;;196;;;;3;;;;;;;;3;;;196;;;;;3;;;;196;;;;;3
GUROBI;p46;300;0,4;0;1,0;5632,4625;5632,4625;100;2130;4230;100;2130;4230;3231,93892;23012,806;3231,93892;5628,81376;5632,4625;0,0;;2;1;5;;13;3;;;2;1;5;;79;;13;3;;;2;1;5;;13;3;;1;5;79;;13;;3;;2;1;5;79;;13;;3;
CBC;p46;300;0,86;0;14;5632,462499999965;5632,462499999965;100;2130;4230;100;2130;4230;5612,8668;7245,9215;5612,8668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p46;600;0,25;0;17,0;5632,4625;5632,4625;100;2130;4230;100;2130;4230;0,0;25649,4;0,0;5613,2108;5659,782;0,21;;;;;;;;3;;;;;;196;;;;3;;;;;;;;3;;;196;;;;;3;;;;196;;;;;3
GUROBI;p46;600;0,4;0;1,0;5632,4625;5632,4625;100;2130;4230;100;2130;4230;3231,93892;23012,806;3231,93892;5628,81376;5632,4625;0,0;;2;1;5;;13;3;;;2;1;5;;79;;13;3;;;2;1;5;;13;3;;1;5;79;;13;;3;;2;1;5;79;;13;;3;
CBC;p46;600;0,76;0;14;5632,462499999965;5632,462499999965;100;2130;4230;100;2130;4230;5612,8668;7245,9215;5612,8668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p47;120;0,03;0;0,0;6125,45;6125,45;100;910;1810;100;910;1810;0,0;18093,7;0,0;182,0;6125,45;0,02;;;;6;;;;;;;;6;;58;;;;;;;;6;;;;;;6;58;;;;;;;;6;58;;;;;
GUROBI;p47;120;0,01;0;1,0;6125,45;6125,45;100;910;1810;100;910;1810;4763,17402;17478,705;4763,17402;6125,45;6125,45;0,0;;;;4;;2;;;;;;4;;58;;2;;;;;;4;;2;;;;4;58;;2;1;;;;;4;58;;2;1;;
CBC;p47;120;0,02;0;0;6125,450000000013;6125,450000000013;100;910;1810;100;910;1810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p47;300;0,03;0;0,0;6125,45;6125,45;100;910;1810;100;910;1810;0,0;18093,7;0,0;182,0;6125,45;0,03;;;;6;;;;;;;;6;;58;;;;;;;;6;;;;;;6;58;;;;;;;;6;58;;;;;
GUROBI;p47;300;0,01;0;1,0;6125,45;6125,45;100;910;1810;100;910;1810;4763,17402;17478,705;4763,17402;6125,45;6125,45;0,0;;;;4;;2;;;;;;4;;58;;2;;;;;;4;;2;;;;4;58;;2;1;;;;;4;58;;2;1;;
CBC;p47;300;0,01;0;0;6125,450000000013;6125,450000000013;100;910;1810;100;910;1810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p47;600;0,02;0;0,0;6125,45;6125,45;100;910;1810;100;910;1810;0,0;18093,7;0,0;182,0;6125,45;0,02;;;;6;;;;;;;;6;;58;;;;;;;;6;;;;;;6;58;;;;;;;;6;58;;;;;
GUROBI;p47;600;0,01;0;1,0;6125,45;6125,45;100;910;1810;100;910;1810;4763,17402;17478,705;4763,17402;6125,45;6125,45;0,0;;;;4;;2;;;;;;4;;58;;2;;;;;;4;;2;;;;4;58;;2;1;;;;;4;58;;2;1;;
CBC;p47;600;0,03;0;0;6125,450000000013;6125,450000000013;100;910;1810;100;910;1810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p48;120;0,07;0;0,0;5568,7333333;5568,7333333;100;1620;3220;100;1620;3220;0,0;20697,6;0,0;5568,7333;5568,7333;0,07;;;;19;;;;3;;;;19;;140;;;;3;;;;19;;;;3;;19;140;;;;;3;;;19;140;;;;;3
GUROBI;p48;120;0,06;0;1,0;5568,733333333;5568,733333333;100;1620;3220;100;1620;3220;3341,94708;21427,7117;3341,94708;5564,00606;5568,73333;0,0;;;11;12;;1;1;;;;11;12;;135;;1;1;;;;11;12;;1;1;;11;12;135;;1;;1;;;11;12;135;;1;;1;
CBC;p48;120;0,13;0;0;5568,733333333332;5568,733333333332;100;1620;3220;100;1620;3220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p48;300;0,07;0;0,0;5568,7333333;5568,7333333;100;1620;3220;100;1620;3220;0,0;20697,6;0,0;5568,7333;5568,7333;0,07;;;;19;;;;3;;;;19;;140;;;;3;;;;19;;;;3;;19;140;;;;;3;;;19;140;;;;;3
GUROBI;p48;300;0,07;0;1,0;5568,733333333;5568,733333333;100;1620;3220;100;1620;3220;3341,94708;21427,7117;3341,94708;5564,00606;5568,73333;0,0;;;11;12;;1;1;;;;11;12;;135;;1;1;;;;11;12;;1;1;;11;12;135;;1;;1;;;11;12;135;;1;;1;
CBC;p48;300;0,13;0;0;5568,733333333332;5568,733333333332;100;1620;3220;100;1620;3220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p48;600;0,07;0;0,0;5568,7333333;5568,7333333;100;1620;3220;100;1620;3220;0,0;20697,6;0,0;5568,7333;5568,7333;0,07;;;;19;;;;3;;;;19;;140;;;;3;;;;19;;;;3;;19;140;;;;;3;;;19;140;;;;;3
GUROBI;p48;600;0,06;0;1,0;5568,733333333;5568,733333333;100;1620;3220;100;1620;3220;3341,94708;21427,7117;3341,94708;5564,00606;5568,73333;0,0;;;11;12;;1;1;;;;11;12;;135;;1;1;;;;11;12;;1;1;;11;12;135;;1;;1;;;11;12;135;;1;;1;
CBC;p48;600;0,13;0;0;5568,733333333332;5568,733333333332;100;1620;3220;100;1620;3220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p49;120;0,09;0;0,0;5242,5;5242,5;100;2130;4230;100;2130;4230;0,0;22431,8;0,0;5242,5;5242,5;0,08;;;;;;;;1;;;;;;208;;;;1;;;;;;;;1;;;208;;;;;1;;;;208;;;;;1
GUROBI;p49;120;0,11;0;1,0;5242,5;5242,5;100;2130;4230;100;2130;4230;2554,02654;22500,5183;2554,02654;5242,5;5242,5;0,0;;;3;1;;1;20;;;;3;1;;199;;1;20;;;;3;1;;1;20;;3;1;199;;1;;20;;;3;1;199;;1;;20;
CBC;p49;120;0,19;0;0;5242,50000000002;5242,50000000002;100;2130;4230;100;2130;4230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p49;300;0,09;0;0,0;5242,5;5242,5;100;2130;4230;100;2130;4230;0,0;22431,8;0,0;5242,5;5242,5;0,08;;;;;;;;1;;;;;;208;;;;1;;;;;;;;1;;;208;;;;;1;;;;208;;;;;1
GUROBI;p49;300;0,11;0;1,0;5242,5;5242,5;100;2130;4230;100;2130;4230;2554,02654;22500,5183;2554,02654;5242,5;5242,5;0,0;;;3;1;;1;20;;;;3;1;;199;;1;20;;;;3;1;;1;20;;3;1;199;;1;;20;;;3;1;199;;1;;20;
CBC;p49;300;0,19;0;0;5242,50000000002;5242,50000000002;100;2130;4230;100;2130;4230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p49;600;0,08;0;0,0;5242,5;5242,5;100;2130;4230;100;2130;4230;0,0;22431,8;0,0;5242,5;5242,5;0,08;;;;;;;;1;;;;;;208;;;;1;;;;;;;;1;;;208;;;;;1;;;;208;;;;;1
GUROBI;p49;600;0,11;0;1,0;5242,5;5242,5;100;2130;4230;100;2130;4230;2554,02654;22500,5183;2554,02654;5242,5;5242,5;0,0;;;3;1;;1;20;;;;3;1;;199;;1;20;;;;3;1;;1;20;;3;1;199;;1;;20;;;3;1;199;;1;;20;
CBC;p49;600;0,19;0;0;5242,50000000002;5242,50000000002;100;2130;4230;100;2130;4230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p50;120;0,04;0;0,0;8704,9983193;8704,9983193;110;1010;2010;110;1010;2010;0,0;20125,9348;0,0;8704,9983;8704,9983;0,03;;1;;1;;;;1;;1;;1;;82;;;;1;;1;;1;;;;1;;1;82;;;;;1;1;;1;82;;;;;1
GUROBI;p50;120;0,02;0;1,0;8704,998319328;8704,998319328;110;1010;2010;110;1010;2010;7865,72951;19327,3569;7865,72951;8704,99832;8704,99832;0,0;;1;;1;;;;;;1;;1;;68;;;;;;1;;1;;;;;;1;68;;;;;;1;;1;68;;;;;
CBC;p50;120;0,19;0;2;8704,998319327882;8704,998319327882;110;1010;2010;110;1010;2010;8689,4002;9070,156;8689,4002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p50;300;0,03;0;0,0;8704,9983193;8704,9983193;110;1010;2010;110;1010;2010;0,0;20125,9348;0,0;8704,9983;8704,9983;0,03;;1;;1;;;;1;;1;;1;;82;;;;1;;1;;1;;;;1;;1;82;;;;;1;1;;1;82;;;;;1
GUROBI;p50;300;0,02;0;1,0;8704,998319328;8704,998319328;110;1010;2010;110;1010;2010;7865,72951;19327,3569;7865,72951;8704,99832;8704,99832;0,0;;1;;1;;;;;;1;;1;;68;;;;;;1;;1;;;;;;1;68;;;;;;1;;1;68;;;;;
CBC;p50;300;0,18;0;2;8704,998319327882;8704,998319327882;110;1010;2010;110;1010;2010;8689,4002;9070,156;8689,4002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p50;600;0,03;0;0,0;8704,9983193;8704,9983193;110;1010;2010;110;1010;2010;0,0;20125,9348;0,0;8704,9983;8704,9983;0,03;;1;;1;;;;1;;1;;1;;82;;;;1;;1;;1;;;;1;;1;82;;;;;1;1;;1;82;;;;;1
GUROBI;p50;600;0,02;0;1,0;8704,998319328;8704,998319328;110;1010;2010;110;1010;2010;7865,72951;19327,3569;7865,72951;8704,99832;8704,99832;0,0;;1;;1;;;;;;1;;1;;68;;;;;;1;;1;;;;;;1;68;;;;;;1;;1;68;;;;;
CBC;p50;600;0,19;0;2;8704,998319327882;8704,998319327882;110;1010;2010;110;1010;2010;8689,4002;9070,156;8689,4002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p51;120;0,12;0;0,0;7362,1112179;7361,8376564;120;2020;4020;120;2020;4020;0,0;25056,7385;0,0;7305,1337;7362,1112;;;2;;;;;;8;;2;;;;152;;;;8;;2;;;;;;8;;;152;;;;;8;2;;;152;;;;;8
GUROBI;p51;120;0,21;0;1,0;7362,111217949;7361,753555841;120;2020;4020;120;2020;4020;6238,39722;23278,6601;6238,39722;7325,80077;7362,11122;0,0;;;3;1;;4;4;;;;3;1;;110;;4;4;;;;3;1;;4;4;;3;1;110;;4;;4;;;3;1;110;;4;;4;
CBC;p51;120;0,69;0;24;7362,111217948708;7362,111217948708;120;2020;4020;120;2020;4020;7263,6942;8422,7547;7263,6942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p51;300;0,11;0;0,0;7362,1112179;7361,8376564;120;2020;4020;120;2020;4020;0,0;25056,7385;0,0;7305,1337;7362,1112;;;2;;;;;;8;;2;;;;152;;;;8;;2;;;;;;8;;;152;;;;;8;2;;;152;;;;;8
GUROBI;p51;300;0,24;0;1,0;7362,111217949;7361,753555841;120;2020;4020;120;2020;4020;6238,39722;23278,6601;6238,39722;7325,80077;7362,11122;0,0;;;3;1;;4;4;;;;3;1;;110;;4;4;;;;3;1;;4;4;;3;1;110;;4;;4;;;3;1;110;;4;;4;
CBC;p51;300;0,69;0;24;7362,111217948708;7362,111217948708;120;2020;4020;120;2020;4020;7263,6942;8422,7547;7263,6942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p51;600;0,11;0;0,0;7362,1112179;7361,8376564;120;2020;4020;120;2020;4020;0,0;25056,7385;0,0;7305,1337;7362,1112;;;2;;;;;;8;;2;;;;152;;;;8;;2;;;;;;8;;;152;;;;;8;2;;;152;;;;;8
GUROBI;p51;600;0,21;0;1,0;7362,111217949;7361,753555841;120;2020;4020;120;2020;4020;6238,39722;23278,6601;6238,39722;7325,80077;7362,11122;0,0;;;3;1;;4;4;;;;3;1;;110;;4;4;;;;3;1;;4;4;;3;1;110;;4;;4;;;3;1;110;;4;;4;
CBC;p51;600;0,68;0;24;7362,111217948708;7362,111217948708;120;2020;4020;120;2020;4020;7263,6942;8422,7547;7263,6942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p52;120;0,03;0;0,0;9091,3442685;9091,3442685;110;1010;2010;110;1010;2010;0,0;25977,5833;0,0;9091,3443;9091,3443;0,02;;;;2;;;;;;;;2;;13;;;;;;;;2;;;;;;2;13;;;;;;;;2;13;;;;;
GUROBI;p52;120;0,01;0;1,0;9091,344268476;9091,13586371;110;1010;2010;110;1010;2010;8697,39129;25008,1331;8697,39129;8697,39129;9091,3442685;0,0;;;2;2;;2;;;;;2;2;;68;;2;;;;;2;2;;2;;;2;2;68;;2;;;;;2;2;68;;2;;;
CBC;p52;120;0,04;0;0;9091,344268476576;9091,344268476576;110;1010;2010;110;1010;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p52;300;0,02;0;0,0;9091,3442685;9091,3442685;110;1010;2010;110;1010;2010;0,0;25977,5833;0,0;9091,3443;9091,3443;0,02;;;;2;;;;;;;;2;;13;;;;;;;;2;;;;;;2;13;;;;;;;;2;13;;;;;
GUROBI;p52;300;0,01;0;1,0;9091,344268476;9091,13586371;110;1010;2010;110;1010;2010;8697,39129;25008,1331;8697,39129;8697,39129;9091,3442685;0,0;;;2;2;;2;;;;;2;2;;68;;2;;;;;2;2;;2;;;2;2;68;;2;;;;;2;2;68;;2;;;
CBC;p52;300;0,05;0;0;9091,344268476576;9091,344268476576;110;1010;2010;110;1010;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p52;600;0,03;0;0,0;9091,3442685;9091,3442685;110;1010;2010;110;1010;2010;0,0;25977,5833;0,0;9091,3443;9091,3443;0,02;;;;2;;;;;;;;2;;13;;;;;;;;2;;;;;;2;13;;;;;;;;2;13;;;;;
GUROBI;p52;600;0,01;0;1,0;9091,344268476;9091,13586371;110;1010;2010;110;1010;2010;8697,39129;25008,1331;8697,39129;8697,39129;9091,3442685;0,0;;;2;2;;2;;;;;2;2;;68;;2;;;;;2;2;;2;;;2;2;68;;2;;;;;2;2;68;;2;;;
CBC;p52;600;0,04;0;0;9091,344268476576;9091,344268476576;110;1010;2010;110;1010;2010;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p53;120;0,07;0;0,0;8480,0652174;8480,0652174;120;2020;4020;120;2020;4020;0,0;29257,0;0,0;8480,0652;8480,0652;0,07;;;;12;;1;;3;;;;12;;100;;1;;3;;;;12;;1;;3;;12;100;;1;;;3;;;12;100;;1;;;3
GUROBI;p53;120;0,05;0;1,0;8480,065217391;8480,065217391;120;2020;4020;120;2020;4020;7714,78074;29986,7406;7714,78074;8429,68127;8480,0652174;0,0;;;2;4;;1;5;;;;2;4;;78;;1;5;;;;2;4;;1;5;;2;4;78;;1;;5;;;2;4;78;;1;;5;
CBC;p53;120;0,06;0;0;8480,065217391282;8480,065217391282;120;2020;4020;120;2020;4020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p53;300;0,07;0;0,0;8480,0652174;8480,0652174;120;2020;4020;120;2020;4020;0,0;29257,0;0,0;8480,0652;8480,0652;0,07;;;;12;;1;;3;;;;12;;100;;1;;3;;;;12;;1;;3;;12;100;;1;;;3;;;12;100;;1;;;3
GUROBI;p53;300;0,05;0;1,0;8480,065217391;8480,065217391;120;2020;4020;120;2020;4020;7714,78074;29986,7406;7714,78074;8429,68127;8480,0652174;0,0;;;2;4;;1;5;;;;2;4;;78;;1;5;;;;2;4;;1;5;;2;4;78;;1;;5;;;2;4;78;;1;;5;
CBC;p53;300;0,07;0;0;8480,065217391282;8480,065217391282;120;2020;4020;120;2020;4020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p53;600;0,07;0;0,0;8480,0652174;8480,0652174;120;2020;4020;120;2020;4020;0,0;29257,0;0,0;8480,0652;8480,0652;0,06;;;;12;;1;;3;;;;12;;100;;1;;3;;;;12;;1;;3;;12;100;;1;;;3;;;12;100;;1;;;3
GUROBI;p53;600;0,05;0;1,0;8480,065217391;8480,065217391;120;2020;4020;120;2020;4020;7714,78074;29986,7406;7714,78074;8429,68127;8480,0652174;0,0;;;2;4;;1;5;;;;2;4;;78;;1;5;;;;2;4;;1;5;;2;4;78;;1;;5;;;2;4;78;;1;;5;
CBC;p53;600;0,07;0;0;8480,065217391282;8480,065217391282;120;2020;4020;120;2020;4020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p54;120;0,03;0;0,0;8743,2333333;8743,2333333;110;1010;2010;110;1010;2010;0,0;22888,7;0,0;8743,2333;8743,2333;0,03;;;1;1;;;;3;;;1;1;;35;;;;3;;;1;1;;;;3;1;1;35;;;;;3;;1;1;35;;;;;3
GUROBI;p54;120;0,02;0;1,0;8743,233333333;8743,233333333;110;1010;2010;110;1010;2010;8291,15629;22753,8567;8291,15629;8743,23333;8743,23333;0,0;;;1;2;;2;;;;;1;2;;44;;2;;;;;1;2;;2;;;1;2;44;;2;1;;;;1;2;44;;2;1;;
CBC;p54;120;0,04;0;2;8743,233333333314;8743,233333333314;110;1010;2010;110;1010;2010;8739,2247;8766,9333;8739,2247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p54;300;0,03;0;0,0;8743,2333333;8743,2333333;110;1010;2010;110;1010;2010;0,0;22888,7;0,0;8743,2333;8743,2333;0,03;;;1;1;;;;3;;;1;1;;35;;;;3;;;1;1;;;;3;1;1;35;;;;;3;;1;1;35;;;;;3
GUROBI;p54;300;0,02;0;1,0;8743,233333333;8743,233333333;110;1010;2010;110;1010;2010;8291,15629;22753,8567;8291,15629;8743,23333;8743,23333;0,0;;;1;2;;2;;;;;1;2;;44;;2;;;;;1;2;;2;;;1;2;44;;2;1;;;;1;2;44;;2;1;;
CBC;p54;300;0,05;0;2;8743,233333333314;8743,233333333314;110;1010;2010;110;1010;2010;8739,2247;8766,9333;8739,2247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p54;600;0,03;0;0,0;8743,2333333;8743,2333333;110;1010;2010;110;1010;2010;0,0;22888,7;0,0;8743,2333;8743,2333;0,03;;;1;1;;;;3;;;1;1;;35;;;;3;;;1;1;;;;3;1;1;35;;;;;3;;1;1;35;;;;;3
GUROBI;p54;600;0,02;0;1,0;8743,233333333;8743,233333333;110;1010;2010;110;1010;2010;8291,15629;22753,8567;8291,15629;8743,23333;8743,23333;0,0;;;1;2;;2;;;;;1;2;;44;;2;;;;;1;2;;2;;;1;2;44;;2;1;;;;1;2;44;;2;1;;
CBC;p54;600;0,04;0;2;8743,233333333314;8743,233333333314;110;1010;2010;110;1010;2010;8739,2247;8766,9333;8739,2247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p55;120;0,07;0;0,0;7634,5;7634,5;120;2020;4020;120;2020;4020;0,0;25519,5333;0,0;7634,5;7634,5;0,07;;;;2;;;;2;;;;2;;113;;;;2;;;;2;;;;2;;2;113;;;;;2;;;2;113;;;;;2
GUROBI;p55;120;0,06;0;1,0;7634,5;7634,5;120;2020;4020;120;2020;4020;6870,04345;25685,2667;6870,04345;7634,5;7634,5;0,0;;;11;3;;2;8;;;;11;3;;123;;2;8;;;;11;3;;2;8;;11;3;123;;2;;8;;;11;3;123;;2;;8;
CBC;p55;120;0,3;0;10;7634,49999999999;7634,49999999999;120;2020;4020;120;2020;4020;7625,5705;8438,06;7625,5705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p55;300;0,07;0;0,0;7634,5;7634,5;120;2020;4020;120;2020;4020;0,0;25519,5333;0,0;7634,5;7634,5;0,07;;;;2;;;;2;;;;2;;113;;;;2;;;;2;;;;2;;2;113;;;;;2;;;2;113;;;;;2
GUROBI;p55;300;0,06;0;1,0;7634,5;7634,5;120;2020;4020;120;2020;4020;6870,04345;25685,2667;6870,04345;7634,5;7634,5;0,0;;;11;3;;2;8;;;;11;3;;123;;2;8;;;;11;3;;2;8;;11;3;123;;2;;8;;;11;3;123;;2;;8;
CBC;p55;300;0,29;0;10;7634,49999999999;7634,49999999999;120;2020;4020;120;2020;4020;7625,5705;8438,06;7625,5705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p55;600;0,07;0;0,0;7634,5;7634,5;120;2020;4020;120;2020;4020;0,0;25519,5333;0,0;7634,5;7634,5;0,07;;;;2;;;;2;;;;2;;113;;;;2;;;;2;;;;2;;2;113;;;;;2;;;2;113;;;;;2
GUROBI;p55;600;0,06;0;1,0;7634,5;7634,5;120;2020;4020;120;2020;4020;6870,04345;25685,2667;6870,04345;7634,5;7634,5;0,0;;;11;3;;2;8;;;;11;3;;123;;2;8;;;;11;3;;2;8;;11;3;123;;2;;8;;;11;3;123;;2;;8;
CBC;p55;600;0,3;0;10;7634,49999999999;7634,49999999999;120;2020;4020;120;2020;4020;7625,5705;8438,06;7625,5705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;p56;120;0,31;0;114,0;21000,699595;21000,699595;230;6030;12030;230;6030;12030;0,0;88251,4583;0,0;20951,368;21107,2031;0,22;;;;11;;;;6;;;;11;;274;;;;6;;;;11;;;;6;;11;274;;;;;6;;;11;274;;;;;6
